-,sp,_
19565,_c_Curran,5*,shadow,axe,4100,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][HDT2],!<last offense & hp100>,100% poison uptime,attack:2791,force_strike:0,skill_1:9445,skill_2:4950,skill_3:1546,team_buff:831,simulated_poison:0
-,sp,krb
24744,Curran,5*,shadow,axe,4100,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][HDT2],<last offense & hp100>,100% poison uptime,attack:3669,force_strike:0,skill_1:12120,skill_2:6125,skill_3:1914,team_buff:915,simulated_poison:0
21522,_c_Curran,5*,shadow,axe,4100,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][HDT2],!<last offense & hp100>,100% poison uptime,attack:3070,force_strike:0,skill_1:10390,skill_2:5445,skill_3:1701,team_buff:915,simulated_poison:0
-,sp,db
21295,Curran,5*,shadow,axe,4100,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][HDT2],<last offense & hp100>,100% poison uptime,attack:3543,force_strike:0,skill_1:10176,skill_2:5143,skill_3:1607,team_buff:824,simulated_poison:0
18513,_c_Curran,5*,shadow,axe,4100,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][HDT2],!<last offense & hp100>,100% poison uptime,attack:2964,force_strike:0,skill_1:8724,skill_2:4572,skill_3:1428,team_buff:824,simulated_poison:0
-,sp,kdb
23424,Curran,5*,shadow,axe,4100,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][HDT2],<last offense & hp100>,100% poison uptime,attack:3897,force_strike:0,skill_1:11194,skill_2:5657,skill_3:1768,team_buff:906,simulated_poison:0
20365,_c_Curran,5*,shadow,axe,4100,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][HDT2],!<last offense & hp100>,100% poison uptime,attack:3260,force_strike:0,skill_1:9596,skill_2:5029,skill_3:1571,team_buff:906,simulated_poison:0
-,sp,rdb
23900,Curran,5*,shadow,axe,4100,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][HDT2],<last offense & hp100>,100% poison uptime,attack:3543,force_strike:0,skill_1:11703,skill_2:5915,skill_3:1848,team_buff:890,simulated_poison:0
20788,_c_Curran,5*,shadow,axe,4100,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][HDT2],!<last offense & hp100>,100% poison uptime,attack:2964,force_strike:0,skill_1:10032,skill_2:5257,skill_3:1643,team_buff:890,simulated_poison:0
-,sp,krdb
26290,Curran,5*,shadow,axe,4100,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][HDT2],<last offense & hp100>,100% poison uptime,attack:3897,force_strike:0,skill_1:12873,skill_2:6506,skill_3:2033,team_buff:979,simulated_poison:0
22867,_c_Curran,5*,shadow,axe,4100,[Kung_Fu_Masters+The_Fires_of_Hate][Shinobi][HDT2],!<last offense & hp100>,100% poison uptime,attack:3260,force_strike:0,skill_1:11036,skill_2:5783,skill_3:1807,team_buff:979,simulated_poison:0
