-,sp,_
23691,Ieyasu,5*,shadow,blade,4125,[Resounding_Rendition+The_Fires_of_Hate][Shinobi][HDT2],<hp70 & hp100>,100% poison uptime,attack:2725,force_strike:0,skill_1:8720,skill_2:0,skill_3:1690,team_buff:0,s1_bleed:10554
17725,_c_Ieyasu,5*,shadow,blade,4125,[Heralds_of_Hinomoto+The_Fires_of_Hate][Shinobi][HDT2],!<hp70 & hp100>,100% poison uptime,attack:2011,force_strike:0,skill_1:6324,skill_2:0,skill_3:1293,team_buff:0,s1_bleed:8095
-,sp,krb
23691,Ieyasu,5*,shadow,blade,4125,[Resounding_Rendition+The_Fires_of_Hate][Shinobi][HDT2],<hp70 & hp100>,100% poison uptime,attack:2725,force_strike:0,skill_1:8720,skill_2:0,skill_3:1690,team_buff:0,s1_bleed:10554
17725,_c_Ieyasu,5*,shadow,blade,4125,[Heralds_of_Hinomoto+The_Fires_of_Hate][Shinobi][HDT2],!<hp70 & hp100>,100% poison uptime,attack:2011,force_strike:0,skill_1:6324,skill_2:0,skill_3:1293,team_buff:0,s1_bleed:8095
-,sp,db
22541,Ieyasu,5*,shadow,blade,4125,[Resounding_Rendition+The_Fires_of_Hate][Shinobi][HDT2],<hp70 & hp100>,100% poison uptime,attack:2935,force_strike:0,skill_1:8150,skill_2:0,skill_3:1589,team_buff:0,s1_bleed:9866
15676,_c_Ieyasu,5*,shadow,blade,4125,[Heralds_of_Hinomoto+The_Fires_of_Hate][Shinobi][HDT2],!<hp70 & hp100>,100% poison uptime,attack:2011,force_strike:0,skill_1:5499,skill_2:0,skill_3:1125,team_buff:0,s1_bleed:7039
-,sp,kdb
22541,Ieyasu,5*,shadow,blade,4125,[Resounding_Rendition+The_Fires_of_Hate][Shinobi][HDT2],<hp70 & hp100>,100% poison uptime,attack:2935,force_strike:0,skill_1:8150,skill_2:0,skill_3:1589,team_buff:0,s1_bleed:9866
15676,_c_Ieyasu,5*,shadow,blade,4125,[Heralds_of_Hinomoto+The_Fires_of_Hate][Shinobi][HDT2],!<hp70 & hp100>,100% poison uptime,attack:2011,force_strike:0,skill_1:5499,skill_2:0,skill_3:1125,team_buff:0,s1_bleed:7039
-,sp,rdb
25482,Ieyasu,5*,shadow,blade,4125,[Resounding_Rendition+The_Fires_of_Hate][Shinobi][HDT2],<hp70 & hp100>,100% poison uptime,attack:2935,force_strike:0,skill_1:9373,skill_2:0,skill_3:1827,team_buff:0,s1_bleed:11345
17725,_c_Ieyasu,5*,shadow,blade,4125,[Heralds_of_Hinomoto+The_Fires_of_Hate][Shinobi][HDT2],!<hp70 & hp100>,100% poison uptime,attack:2011,force_strike:0,skill_1:6324,skill_2:0,skill_3:1293,team_buff:0,s1_bleed:8095
-,sp,krdb
25482,Ieyasu,5*,shadow,blade,4125,[Resounding_Rendition+The_Fires_of_Hate][Shinobi][HDT2],<hp70 & hp100>,100% poison uptime,attack:2935,force_strike:0,skill_1:9373,skill_2:0,skill_3:1827,team_buff:0,s1_bleed:11345
17725,_c_Ieyasu,5*,shadow,blade,4125,[Heralds_of_Hinomoto+The_Fires_of_Hate][Shinobi][HDT2],!<hp70 & hp100>,100% poison uptime,attack:2011,force_strike:0,skill_1:6324,skill_2:0,skill_3:1293,team_buff:0,s1_bleed:8095
