-,sp,_
12069,Noelle,4*,wind,wand,3383,[Beach_Battle+Halidom_Grooms][Freyja],<buff all team>,10000 team dps,attack:2308,force_strike:0,skill_1:0,skill_2:1178,skill_3:0,team_buff:8480,s2_energized:100
3588,_c_Noelle,4*,wind,wand,3383,[Beach_Battle+Halidom_Grooms][Freyja],!<buff all team>,10000 team dps,attack:2308,force_strike:0,skill_1:0,skill_2:1178,skill_3:0,team_buff:0,s2_energized:100
-,sp,kdb
13276,Noelle,4*,wind,wand,3383,[Beach_Battle+Halidom_Grooms][Freyja],<buff all team>,10000 team dps,attack:2539,force_strike:0,skill_1:0,skill_2:1296,skill_3:0,team_buff:9329,s2_energized:110
3947,_c_Noelle,4*,wind,wand,3383,[Beach_Battle+Halidom_Grooms][Freyja],!<buff all team>,10000 team dps,attack:2539,force_strike:0,skill_1:0,skill_2:1296,skill_3:0,team_buff:0,s2_energized:110
-,sp,rdb
12069,Noelle,4*,wind,wand,3383,[Beach_Battle+Halidom_Grooms][Freyja],<buff all team>,10000 team dps,attack:2308,force_strike:0,skill_1:0,skill_2:1178,skill_3:0,team_buff:8480,s2_energized:100
3588,_c_Noelle,4*,wind,wand,3383,[Beach_Battle+Halidom_Grooms][Freyja],!<buff all team>,10000 team dps,attack:2308,force_strike:0,skill_1:0,skill_2:1178,skill_3:0,team_buff:0,s2_energized:100
-,sp,krdb
13276,Noelle,4*,wind,wand,3383,[Beach_Battle+Halidom_Grooms][Freyja],<buff all team>,10000 team dps,attack:2539,force_strike:0,skill_1:0,skill_2:1296,skill_3:0,team_buff:9329,s2_energized:110
3947,_c_Noelle,4*,wind,wand,3383,[Beach_Battle+Halidom_Grooms][Freyja],!<buff all team>,10000 team dps,attack:2539,force_strike:0,skill_1:0,skill_2:1296,skill_3:0,team_buff:0,s2_energized:110
